"Individual","Patch","Replicate","Wavelength","Reflectance"
"Ind4","Blue",2,600,10.8290023023071
"Ind5","Blue",2,600,2.99008347604018
"Ind1","White",3,600,101.920764714402
"Ind2","White",3,600,99.5408101611507
"Ind3","White",3,600,75.7157871343008
"Ind4","White",3,600,97.6336917907144
"Ind5","White",3,600,100.848581870844
"Ind1","Black",3,600,15.6517296609677
"Ind2","Black",3,600,13.6324540064151
"Ind3","Black",3,600,8.63317993712517
"Ind4","Black",3,600,10.4845293200764
"Ind5","Black",3,600,9.62047654550332
"Ind1","Orange",3,600,92.3799162893853
"Ind2","Orange",3,600,74.0155688494209
"Ind3","Orange",3,600,68.5884721134066
"Ind4","Orange",3,600,83.0720169790167
"Ind5","Orange",3,600,90.1159188205713
"Ind1","Blue",3,600,6.97461756026198
"Ind2","Blue",3,600,5.96725375415922
"Ind3","Blue",3,600,9.44733527086502
"Ind4","Blue",3,600,14.0716288729957
"Ind5","Blue",3,600,3.18588181005598
"Ind1","White",1,605,98.1312298838897
"Ind2","White",1,605,99.8944145199718
"Ind3","White",1,605,74.9778511968523
"Ind4","White",1,605,101.795292859295
"Ind5","White",1,605,101.372472796831
"Ind1","Black",1,605,15.6333860943327
"Ind2","Black",1,605,18.0695181615413
"Ind3","Black",1,605,8.6273061935454
"Ind4","Black",1,605,8.35535943965282
"Ind5","Black",1,605,5.04099925149742
"Ind1","Orange",1,605,93.0759892697185
"Ind2","Orange",1,605,81.4256275243376
"Ind3","Orange",1,605,68.5631986409835
"Ind4","Orange",1,605,81.764679332309
"Ind5","Orange",1,605,88.4157524052927
"Ind1","Blue",1,605,12.5067194964362
"Ind2","Blue",1,605,3.76848648649701
"Ind3","Blue",1,605,4.81111594702527
"Ind4","Blue",1,605,7.05607658016961
"Ind5","Blue",1,605,1.69519512041224
"Ind1","White",2,605,98.4676623922381
"Ind2","White",2,605,100.894918052429
"Ind3","White",2,605,73.4965694220222
"Ind4","White",2,605,96.8907741598537
"Ind5","White",2,605,99.2815982547213
"Ind1","Black",2,605,13.5961537866908
"Ind2","Black",2,605,16.6792632876064
"Ind3","Black",2,605,10.3453980805573
"Ind4","Black",2,605,10.5682438107221
"Ind5","Black",2,605,8.67473384973908
"Ind1","Orange",2,605,91.5838821356623
"Ind2","Orange",2,605,79.1027791834312
"Ind3","Orange",2,605,67.1376435229628
"Ind4","Orange",2,605,80.5013460133469
"Ind5","Orange",2,605,92.9601472314576
"Ind1","Blue",2,605,7.21634287178643
"Ind2","Blue",2,605,8.38546377211951
"Ind3","Blue",2,605,3.00373715912928
"Ind4","Blue",2,605,6.06840168985714
"Ind5","Blue",2,605,0.660077133684207
"Ind1","White",3,605,99.9897174232339
"Ind2","White",3,605,99.8535845764127
"Ind3","White",3,605,71.7360312566327
"Ind4","White",3,605,101.004658463444
"Ind5","White",3,605,97.8176764108502
"Ind1","Black",3,605,16.1052389963106
"Ind2","Black",3,605,14.6171494985653
"Ind3","Black",3,605,10.8302933493648
"Ind4","Black",3,605,10.1343155430111
"Ind5","Black",3,605,9.95211841061684
"Ind1","Orange",3,605,92.138985365545
"Ind2","Orange",3,605,78.0529237553633
"Ind3","Orange",3,605,68.9199761610983
"Ind4","Orange",3,605,81.9127195960762
"Ind5","Orange",3,605,86.9687196726743
"Ind1","Blue",3,605,6.46387442697058
"Ind2","Blue",3,605,4.07045196858565
"Ind3","Blue",3,605,4.38145189577571
"Ind4","Blue",3,605,8.25596074650316
"Ind5","Blue",3,605,1.79012545917303
"Ind1","White",1,610,100.787417304432
"Ind2","White",1,610,97.3978949583897
"Ind3","White",1,610,74.0914874039606
"Ind4","White",1,610,103.458031243459
"Ind5","White",1,610,102.506290110284
"Ind1","Black",1,610,17.7055610194485
"Ind2","Black",1,610,13.6730983467653
"Ind3","Black",1,610,8.73546296815008
"Ind4","Black",1,610,7.59717822984911
"Ind5","Black",1,610,10.2755581169649
"Ind1","Orange",1,610,95.7933984315269
"Ind2","Orange",1,610,78.6172308351575
"Ind3","Orange",1,610,66.7830913224658
"Ind4","Orange",1,610,82.3826408656041
"Ind5","Orange",1,610,89.0529779551536
"Ind1","Blue",1,610,5.77844839174044
"Ind2","Blue",1,610,4.62675111173204
"Ind3","Blue",1,610,4.2656171370936
"Ind4","Blue",1,610,11.4534629845075
"Ind5","Blue",1,610,0.143460153458525
"Ind1","White",2,610,98.7593470258451
"Ind2","White",2,610,97.5309310068619
"Ind3","White",2,610,67.989819916461
"Ind4","White",2,610,99.8631425921324
"Ind5","White",2,610,101.50129555024
"Ind1","Black",2,610,16.4216513257338
"Ind2","Black",2,610,16.3797564539488
"Ind3","Black",2,610,7.20295133616846
"Ind4","Black",2,610,5.16584105114397
"Ind5","Black",2,610,9.11882043205958
"Ind1","Orange",2,610,94.1782606491464
"Ind2","Orange",2,610,81.6528557620212
"Ind3","Orange",2,610,69.864319749204
"Ind4","Orange",2,610,82.401761433636
"Ind5","Orange",2,610,91.7558967807183
"Ind1","Blue",2,610,5.7867232120895
"Ind2","Blue",2,610,6.65218777555491
"Ind3","Blue",2,610,4.9854169723451
"Ind4","Blue",2,610,8.90593165495908
"Ind5","Blue",2,610,0.237880482688084
"Ind1","White",3,610,98.2590711164709
"Ind2","White",3,610,98.6356551438917
"Ind3","White",3,610,69.2395919674216
"Ind4","White",3,610,99.4968647645627
"Ind5","White",3,610,99.8841980954129
"Ind1","Black",3,610,15.9853763104388
"Ind2","Black",3,610,17.1773070754987
"Ind3","Black",3,610,9.4234474190358
"Ind4","Black",3,610,6.56958514076617
"Ind5","Black",3,610,8.41100788227732
"Ind1","Orange",3,610,95.4263330740936
"Ind2","Orange",3,610,79.6106880931885
"Ind3","Orange",3,610,68.9030089288867
"Ind4","Orange",3,610,84.0150529560388
"Ind5","Orange",3,610,90.5901644014925
"Ind1","Blue",3,610,8.33182768220962
"Ind2","Blue",3,610,5.36595641049315
"Ind3","Blue",3,610,2.47441707739162
"Ind4","Blue",3,610,5.34026014087372
"Ind5","Blue",3,610,1.66057065919421
"Ind1","White",1,615,100.807262911395
"Ind2","White",1,615,98.0335076189547
"Ind3","White",1,615,67.038215521872
"Ind4","White",1,615,97.7481694877402
"Ind5","White",1,615,102.706202192684
"Ind1","Black",1,615,15.4992234492415
"Ind2","Black",1,615,17.3492537050896
"Ind3","Black",1,615,9.99211909898953
"Ind4","Black",1,615,10.9026103600953
"Ind5","Black",1,615,10.1527473173621
"Ind1","Orange",1,615,96.0280354902673
"Ind2","Orange",1,615,77.9985728815222
"Ind3","Orange",1,615,71.505192193266
"Ind4","Orange",1,615,79.3217670795528
"Ind5","Orange",1,615,94.697684971227
"Ind1","Blue",1,615,4.30142969252354
"Ind2","Blue",1,615,2.82261387542774
"Ind3","Blue",1,615,5.0812763058517
"Ind4","Blue",1,615,7.58495970912753
"Ind5","Blue",1,615,-1.96208405410501
"Ind1","White",2,615,101.580380501192
"Ind2","White",2,615,97.4729367601836
"Ind3","White",2,615,69.5575352130663
"Ind4","White",2,615,101.922800174372
"Ind5","White",2,615,99.7274989133702
"Ind1","Black",2,615,16.3142155564952
"Ind2","Black",2,615,18.7382988048325
"Ind3","Black",2,615,9.03034642621226
"Ind4","Black",2,615,8.054374603377
"Ind5","Black",2,615,10.8258635058704
"Ind1","Orange",2,615,90.9101795400586
"Ind2","Orange",2,615,81.0595739750731
"Ind3","Orange",2,615,69.6047355814913
"Ind4","Orange",2,615,82.2695464230318
"Ind5","Orange",2,615,90.6277633962401
"Ind1","Blue",2,615,7.38364278272669
"Ind2","Blue",2,615,-0.206180835659624
"Ind3","Blue",2,615,2.83641476692512
"Ind4","Blue",2,615,6.74003827088387
"Ind5","Blue",2,615,-1.40338533764346
"Ind1","White",3,615,99.0742419194612
"Ind2","White",3,615,99.8302214012473
"Ind3","White",3,615,67.6485730242434
"Ind4","White",3,615,100.146437710032
"Ind5","White",3,615,102.880329631893
"Ind1","Black",3,615,18.7759866010578
"Ind2","Black",3,615,18.9493161947422
"Ind3","Black",3,615,6.49404995235681
"Ind4","Black",3,615,8.33314981284102
"Ind5","Black",3,615,12.3543838300548
"Ind1","Orange",3,615,94.1707482735476
"Ind2","Orange",3,615,80.3907597072624
"Ind3","Orange",3,615,71.4115301958281
"Ind4","Orange",3,615,81.4353519768128
"Ind5","Orange",3,615,92.6611203190192
"Ind1","Blue",3,615,5.29067844825377
"Ind2","Blue",3,615,2.66876661423461
"Ind3","Blue",3,615,3.13947198322847
"Ind4","Blue",3,615,8.5491105588918
"Ind5","Blue",3,615,1.10401432229982
"Ind1","White",1,620,98.2271265671664
"Ind2","White",1,620,97.1193078659406
"Ind3","White",1,620,70.1456348146854
"Ind4","White",1,620,97.8577957074642
"Ind5","White",1,620,100.360186046714
"Ind1","Black",1,620,14.3581036778569
"Ind2","Black",1,620,18.8229592083419
"Ind3","Black",1,620,8.67010972065761
"Ind4","Black",1,620,10.0077938791135
"Ind5","Black",1,620,6.70551267614441
"Ind1","Orange",1,620,95.2504939468397
"Ind2","Orange",1,620,79.6320037680155
"Ind3","Orange",1,620,68.4564331329896
"Ind4","Orange",1,620,79.3497476771591
"Ind5","Orange",1,620,92.4944370959867
"Ind1","Blue",1,620,3.1404652412497
"Ind2","Blue",1,620,2.02905714158266
"Ind3","Blue",1,620,1.99183757782743
"Ind4","Blue",1,620,0.110982008967693
"Ind5","Blue",1,620,0.711679246378587
"Ind1","White",2,620,99.5160469803528
"Ind2","White",2,620,100.109768561151
"Ind3","White",2,620,64.7237237285371
"Ind4","White",2,620,100.524950659489
"Ind5","White",2,620,98.4682117787159
"Ind1","Black",2,620,13.4519499716661
"Ind2","Black",2,620,18.2915162397159
"Ind3","Black",2,620,11.4174997840356
"Ind4","Black",2,620,6.48774322597999
"Ind5","Black",2,620,7.19930865963394
"Ind1","Orange",2,620,95.6629198001794
"Ind2","Orange",2,620,80.0215984198455
"Ind3","Orange",2,620,68.4211008924444
"Ind4","Orange",2,620,82.0226777819196
"Ind5","Orange",2,620,95.5071386630236
"Ind1","Blue",2,620,5.87375255105368
"Ind2","Blue",2,620,5.86328063000047
"Ind3","Blue",2,620,2.09953878141217
"Ind4","Blue",2,620,7.13607854287878
"Ind5","Blue",2,620,-1.20079849752756
"Ind1","White",3,620,96.1776974898378
"Ind2","White",3,620,102.558119190035
"Ind3","White",3,620,65.0369823668233
"Ind4","White",3,620,104.277260782423
"Ind5","White",3,620,98.272780037113
"Ind1","Black",3,620,13.4891062182601
"Ind2","Black",3,620,15.5460266441265
"Ind3","Black",3,620,9.77514554462209
"Ind4","Black",3,620,6.73575324246548
"Ind5","Black",3,620,11.1086945320432
"Ind1","Orange",3,620,93.161774089691
"Ind2","Orange",3,620,80.2562780379376
"Ind3","Orange",3,620,69.6576288467303
"Ind4","Orange",3,620,81.1225456550405
"Ind5","Orange",3,620,92.1954133121569
"Ind1","Blue",3,620,5.59046687505122
"Ind2","Blue",3,620,4.93684364465785
"Ind3","Blue",3,620,5.36734711764217
"Ind4","Blue",3,620,7.77222291495764
"Ind5","Blue",3,620,-0.73231190139104
"Ind1","White",1,625,97.3621247929267
"Ind2","White",1,625,98.8000486130368
"Ind3","White",1,625,66.7222264047335
"Ind4","White",1,625,100.811306853803
"Ind5","White",1,625,98.3616220174786
"Ind1","Black",1,625,17.5266321668946
"Ind2","Black",1,625,19.8243642493819
"Ind3","Black",1,625,8.79508392546214
"Ind4","Black",1,625,8.50051901108014
"Ind5","Black",1,625,11.9751985448158
"Ind1","Orange",1,625,90.717577405662
"Ind2","Orange",1,625,77.1442789286802
"Ind3","Orange",1,625,69.0195121979964
"Ind4","Orange",1,625,79.9043621044768
"Ind5","Orange",1,625,88.5973374232521
"Ind1","Blue",1,625,6.97478058984553
"Ind2","Blue",1,625,2.67376796865594
"Ind3","Blue",1,625,2.49188451916843
"Ind4","Blue",1,625,6.38324491147272
"Ind5","Blue",1,625,0.633720311966257
"Ind1","White",2,625,102.234972962455
"Ind2","White",2,625,96.2111299556184
"Ind3","White",2,625,63.5515621434431
"Ind4","White",2,625,100.127612886892
"Ind5","White",2,625,100.509443878874
"Ind1","Black",2,625,19.9284200033926
"Ind2","Black",2,625,15.9724387468124
"Ind3","Black",2,625,10.3067104590646
"Ind4","Black",2,625,7.43553622634548
"Ind5","Black",2,625,8.16053825068714
"Ind1","Orange",2,625,93.4958558916629
"Ind2","Orange",2,625,78.2807802696803
"Ind3","Orange",2,625,70.6131258653866
"Ind4","Orange",2,625,80.0011116608832
"Ind5","Orange",2,625,91.5623716424584
"Ind1","Blue",2,625,2.73497796397956
"Ind2","Blue",2,625,0.331515337789452
"Ind3","Blue",2,625,-2.68073949918255
"Ind4","Blue",2,625,6.00360659236222
"Ind5","Blue",2,625,3.52168671732195
"Ind1","White",3,625,100.739632087427
"Ind2","White",3,625,92.4141650256424
"Ind3","White",3,625,68.4452963823292
"Ind4","White",3,625,99.9621683551113
"Ind5","White",3,625,96.2043043547369
"Ind1","Black",3,625,13.4171665976083
"Ind2","Black",3,625,13.8173582301556
"Ind3","Black",3,625,8.3440286587351
"Ind4","Black",3,625,4.92218123597157
"Ind5","Black",3,625,11.1183446305759
"Ind1","Orange",3,625,93.0075426923871
"Ind2","Orange",3,625,79.4874278811816
"Ind3","Orange",3,625,72.5343785430655
"Ind4","Orange",3,625,80.2794387253035
"Ind5","Orange",3,625,89.690476633365
"Ind1","Blue",3,625,9.15553584367449
"Ind2","Blue",3,625,-0.155554846220862
"Ind3","Blue",3,625,0.912222960657281
"Ind4","Blue",3,625,7.42851459278975
"Ind5","Blue",3,625,3.34746968513787
"Ind1","White",1,630,100.057687817033
"Ind2","White",1,630,96.0045530607558
"Ind3","White",1,630,63.6205096673618
"Ind4","White",1,630,99.9904116863752
"Ind5","White",1,630,96.6969357685074
"Ind1","Black",1,630,17.3282206613318
"Ind2","Black",1,630,14.8975043965475
"Ind3","Black",1,630,11.0334162769888
"Ind4","Black",1,630,4.91263432530329
"Ind5","Black",1,630,7.51907243362099
"Ind1","Orange",1,630,93.2675413214904
"Ind2","Orange",1,630,82.125214129333
"Ind3","Orange",1,630,65.2281530137145
"Ind4","Orange",1,630,79.179513931578
"Ind5","Orange",1,630,93.0223433069665
"Ind1","Blue",1,630,6.12716703127336
"Ind2","Blue",1,630,2.71334936918352
"Ind3","Blue",1,630,2.08875128989811
"Ind4","Blue",1,630,10.0385641943827
"Ind5","Blue",1,630,-0.977353899638637
"Ind1","White",2,630,102.369861269995
"Ind2","White",2,630,95.7874777790729
"Ind3","White",2,630,65.367743342484
"Ind4","White",2,630,100.556770180784
"Ind5","White",2,630,98.21418348412
"Ind1","Black",2,630,15.5576892059121
"Ind2","Black",2,630,16.6134866242394
"Ind3","Black",2,630,10.0720099515584
"Ind4","Black",2,630,7.8945436728704
"Ind5","Black",2,630,9.37864855149008
"Ind1","Orange",2,630,93.0832643289117
"Ind2","Orange",2,630,79.8314781975948
"Ind3","Orange",2,630,69.3286642067011
"Ind4","Orange",2,630,80.4565298537384
"Ind5","Orange",2,630,91.9856138572288
"Ind1","Blue",2,630,3.65271273245107
"Ind2","Blue",2,630,-0.950247132253014
"Ind3","Blue",2,630,2.8939698800174
"Ind4","Blue",2,630,2.96336596137274
"Ind5","Blue",2,630,1.63339361323553
"Ind1","White",3,630,99.0754238854373
"Ind2","White",3,630,94.486613819589
"Ind3","White",3,630,63.4866977425937
"Ind4","White",3,630,97.9760153343031
"Ind5","White",3,630,97.6562087506961
"Ind1","Black",3,630,17.2949996166534
"Ind2","Black",3,630,14.5314619250279
"Ind3","Black",3,630,7.69181121640104
"Ind4","Black",3,630,8.38890161374185
"Ind5","Black",3,630,9.50612409266541
"Ind1","Orange",3,630,93.9944736041288
"Ind2","Orange",3,630,81.7998071317372
"Ind3","Orange",3,630,69.7409526144996
"Ind4","Orange",3,630,83.0355422574586
"Ind5","Orange",3,630,92.4214835860252
"Ind1","Blue",3,630,5.17816288526375
"Ind2","Blue",3,630,-2.76523896148653
"Ind3","Blue",3,630,-1.36293448190501
"Ind4","Blue",3,630,3.34885269183546
"Ind5","Blue",3,630,-2.94490874679038
"Ind1","White",1,635,99.1357404130573
"Ind2","White",1,635,95.1313507248024
"Ind3","White",1,635,64.1835978377225
"Ind4","White",1,635,96.5568232081142
"Ind5","White",1,635,97.6300857534299
"Ind1","Black",1,635,14.0593653788165
"Ind2","Black",1,635,14.8151869058878
"Ind3","Black",1,635,6.68046945543096
"Ind4","Black",1,635,4.0947192669105
"Ind5","Black",1,635,9.8467929516166
"Ind1","Orange",1,635,91.2896563508386
"Ind2","Orange",1,635,75.2976269421679
"Ind3","Orange",1,635,73.9274625466709
"Ind4","Orange",1,635,80.4185179428505
"Ind5","Orange",1,635,89.1129026694615
"Ind1","Blue",1,635,-0.341858434818108
"Ind2","Blue",1,635,2.32005073407138
"Ind3","Blue",1,635,4.57493185251375
"Ind4","Blue",1,635,8.02181222211441
"Ind5","Blue",1,635,1.15843454704746
"Ind1","White",2,635,103.292949675295
"Ind2","White",2,635,89.7835889826707
"Ind3","White",2,635,64.8474914988999
"Ind4","White",2,635,99.4977742466107
"Ind5","White",2,635,92.5087616649172
"Ind1","Black",2,635,14.2283301336782
"Ind2","Black",2,635,16.0362773690044
"Ind3","Black",2,635,7.37114753178276
"Ind4","Black",2,635,7.56493103086284
"Ind5","Black",2,635,10.6197653730225
"Ind1","Orange",2,635,92.8820224895419
"Ind2","Orange",2,635,78.1737173412262
"Ind3","Orange",2,635,69.0125935151108
"Ind4","Orange",2,635,78.7624886225825
"Ind5","Orange",2,635,94.0090626633475
"Ind1","Blue",2,635,6.56315438030833
"Ind2","Blue",2,635,-1.37034866595228
"Ind3","Blue",2,635,2.22673339811366
"Ind4","Blue",2,635,2.40392396696444
"Ind5","Blue",2,635,5.25270492520929
"Ind1","White",3,635,100.643911783633
"Ind2","White",3,635,90.8831986074827
"Ind3","White",3,635,63.1200501335691
"Ind4","White",3,635,96.9694302927392
"Ind5","White",3,635,92.7278163156066
"Ind1","Black",3,635,20.6448861752596
"Ind2","Black",3,635,18.9388610457655
"Ind3","Black",3,635,6.73263040834288
"Ind4","Black",3,635,8.35775081358795
"Ind5","Black",3,635,9.07812278664101
"Ind1","Orange",3,635,94.5836903689166
"Ind2","Orange",3,635,78.9747006784316
"Ind3","Orange",3,635,68.8531170471756
"Ind4","Orange",3,635,81.0948114023174
"Ind5","Orange",3,635,90.7047998514709
"Ind1","Blue",3,635,3.7947866627724
"Ind2","Blue",3,635,-2.27665383734929
"Ind3","Blue",3,635,-0.121407083790535
"Ind4","Blue",3,635,3.86551186139339
"Ind5","Blue",3,635,-0.207521704471948
"Ind1","White",1,640,103.379745037291
"Ind2","White",1,640,93.0044872677291
"Ind3","White",1,640,61.4084813845649
"Ind4","White",1,640,95.0318745504596
"Ind5","White",1,640,89.537634785123
"Ind1","Black",1,640,15.0536814912679
"Ind2","Black",1,640,16.6274057370551
"Ind3","Black",1,640,10.7817221283879
"Ind4","Black",1,640,8.67667828590041
"Ind5","Black",1,640,7.42700447706998
"Ind1","Orange",1,640,91.5759571687861
"Ind2","Orange",1,640,75.7522658271241
"Ind3","Orange",1,640,69.107281109294
"Ind4","Orange",1,640,78.71852348076
"Ind5","Orange",1,640,90.3925870664108
"Ind1","Blue",1,640,2.44699630109133
"Ind2","Blue",1,640,0.953775229791598
"Ind3","Blue",1,640,1.51856654376024
"Ind4","Blue",1,640,7.79321739775133
"Ind5","Blue",1,640,2.97598889824014
"Ind1","White",2,640,100.385992371706
"Ind2","White",2,640,87.0199902361671
"Ind3","White",2,640,60.7918624620334
"Ind4","White",2,640,95.5584726688377
"Ind5","White",2,640,89.0626977829663
"Ind1","Black",2,640,17.3503309612662
"Ind2","Black",2,640,19.7173063504346
"Ind3","Black",2,640,8.02465672254552
"Ind4","Black",2,640,10.0580753230679
"Ind5","Black",2,640,12.7163035888251
"Ind1","Orange",2,640,90.8428351411357
"Ind2","Orange",2,640,77.7849474487264
"Ind3","Orange",2,640,65.0603754246455
"Ind4","Orange",2,640,78.0845895974843
"Ind5","Orange",2,640,90.2148339353889
"Ind1","Blue",2,640,3.68422900735787
"Ind2","Blue",2,640,-2.64825980339311
"Ind3","Blue",2,640,-2.96578305299698
"Ind4","Blue",2,640,2.7109208712709
"Ind5","Blue",2,640,1.8184639996734
"Ind1","White",3,640,99.4319972201418
"Ind2","White",3,640,92.6881427703221
"Ind3","White",3,640,62.1888053525792
"Ind4","White",3,640,96.0881685675153
"Ind5","White",3,640,91.3641008012177
"Ind1","Black",3,640,17.558912005564
"Ind2","Black",3,640,15.8220640467273
"Ind3","Black",3,640,11.2564088337916
"Ind4","Black",3,640,4.89686469356305
"Ind5","Black",3,640,9.35727610290538
"Ind1","Orange",3,640,95.2655606698143
"Ind2","Orange",3,640,77.987986834024
"Ind3","Orange",3,640,68.3459086885247
"Ind4","Orange",3,640,78.920080088185
"Ind5","Orange",3,640,91.7412337122462
"Ind1","Blue",3,640,5.03784940637271
"Ind2","Blue",3,640,-2.440931538693
"Ind3","Blue",3,640,-1.78666614885784
"Ind4","Blue",3,640,9.49291931298636
"Ind5","Blue",3,640,-0.413903069797318
"Ind1","White",1,645,102.456785564273
"Ind2","White",1,645,84.4768202534632
"Ind3","White",1,645,61.5128133445133
"Ind4","White",1,645,96.9971213126725
"Ind5","White",1,645,90.8199095850137
"Ind1","Black",1,645,20.0043563721723
"Ind2","Black",1,645,17.6111551414338
"Ind3","Black",1,645,8.31964366708672
"Ind4","Black",1,645,6.96829796501542
"Ind5","Black",1,645,9.66637126337391
"Ind1","Orange",1,645,89.2990993824107
"Ind2","Orange",1,645,78.1964172761537
"Ind3","Orange",1,645,64.3655017902411
"Ind4","Orange",1,645,76.2320178643975
"Ind5","Orange",1,645,90.1781440229267
"Ind1","Blue",1,645,4.23697357561487
"Ind2","Blue",1,645,-0.493630852765408
"Ind3","Blue",1,645,-1.2283953256218
"Ind4","Blue",1,645,2.10818853549
"Ind5","Blue",1,645,0.667469204716785
"Ind1","White",2,645,99.2148928917967
"Ind2","White",2,645,88.2216120749974
"Ind3","White",2,645,56.3847031035031
"Ind4","White",2,645,91.7191605182881
"Ind5","White",2,645,90.2316948407594
"Ind1","Black",2,645,20.0825529883676
"Ind2","Black",2,645,16.2312463092542
"Ind3","Black",2,645,11.0042505272097
"Ind4","Black",2,645,10.3489110837622
"Ind5","Black",2,645,9.62988264814433
"Ind1","Orange",2,645,87.0602954882391
"Ind2","Orange",2,645,77.6766171229598
"Ind3","Orange",2,645,67.9309860108017
"Ind4","Orange",2,645,78.3409861279782
"Ind5","Orange",2,645,89.4591639867734
"Ind1","Blue",2,645,4.66345885587468
"Ind2","Blue",2,645,1.57693494218807
"Ind3","Blue",2,645,-0.098039613107167
"Ind4","Blue",2,645,6.20162098791014
"Ind5","Blue",2,645,-0.37783107629713
"Ind1","White",3,645,102.183712886914
"Ind2","White",3,645,90.2195202308961
"Ind3","White",3,645,59.0477331619854
"Ind4","White",3,645,94.0595497401689
"Ind5","White",3,645,91.5877586091491
"Ind1","Black",3,645,16.7088290098119
"Ind2","Black",3,645,20.710985730338
"Ind3","Black",3,645,11.2007628301387
"Ind4","Black",3,645,10.750112521257
"Ind5","Black",3,645,14.0945013441131
"Ind1","Orange",3,645,93.7626336748159
"Ind2","Orange",3,645,77.9480969734381
"Ind3","Orange",3,645,66.555901822281
"Ind4","Orange",3,645,77.0924634015366
"Ind5","Orange",3,645,88.8394516830115
"Ind1","Blue",3,645,3.09208412633719
"Ind2","Blue",3,645,1.46261164116677
"Ind3","Blue",3,645,-1.0582280595914
"Ind4","Blue",3,645,3.58895219876009
"Ind5","Blue",3,645,-4.16458479292888
"Ind1","White",1,650,100.552046956532
"Ind2","White",1,650,86.0157859218622
"Ind3","White",1,650,59.4611646004025
"Ind4","White",1,650,90.5130391445785
"Ind5","White",1,650,87.3832183830154
"Ind1","Black",1,650,17.0535471142573
"Ind2","Black",1,650,15.7805715352484
"Ind3","Black",1,650,7.986064373865
"Ind4","Black",1,650,8.99347236833735
"Ind5","Black",1,650,12.8036773920219
"Ind1","Orange",1,650,84.9209451397696
"Ind2","Orange",1,650,76.329175910662
"Ind3","Orange",1,650,65.8184184723185
"Ind4","Orange",1,650,74.2412083166746
"Ind5","Orange",1,650,86.2124739875897
"Ind1","Blue",1,650,2.38223295986049
"Ind2","Blue",1,650,-1.75870174445225
"Ind3","Blue",1,650,0.554298440490174
"Ind4","Blue",1,650,5.66564897518639
"Ind5","Blue",1,650,1.62624518593058
"Ind1","White",2,650,100.014102646671
"Ind2","White",2,650,85.4455867925347
"Ind3","White",2,650,60.031157233793
"Ind4","White",2,650,93.8591181612332
"Ind5","White",2,650,91.6222112569426
"Ind1","Black",2,650,16.23552007968
"Ind2","Black",2,650,17.8546699263665
"Ind3","Black",2,650,9.0047330651655
"Ind4","Black",2,650,8.07518931274681
"Ind5","Black",2,650,11.3792591886972
"Ind1","Orange",2,650,89.9102628835648
"Ind2","Orange",2,650,76.1823951821276
"Ind3","Orange",2,650,65.6066414043544
"Ind4","Orange",2,650,73.0647772677287
"Ind5","Orange",2,650,81.4233412579961
"Ind1","Blue",2,650,4.80588552582114
"Ind2","Blue",2,650,-2.75343692997761
"Ind3","Blue",2,650,-0.0772557969054948
"Ind4","Blue",2,650,4.78747944844947
"Ind5","Blue",2,650,0.729665871071991
"Ind1","White",3,650,100.320432725491
"Ind2","White",3,650,82.5992767507458
"Ind3","White",3,650,58.6343065914639
"Ind4","White",3,650,89.5351230590973
"Ind5","White",3,650,88.4480160555879
"Ind1","Black",3,650,14.4345000171928
"Ind2","Black",3,650,18.5361364567271
"Ind3","Black",3,650,10.6723457529501
"Ind4","Black",3,650,5.33460706810262
"Ind5","Black",3,650,10.5870472285653
"Ind1","Orange",3,650,91.5395835635183
"Ind2","Orange",3,650,76.427006490004
"Ind3","Orange",3,650,65.8934998967466
"Ind4","Orange",3,650,76.8927279170257
"Ind5","Orange",3,650,84.5333704331014
"Ind1","Blue",3,650,1.51354243847094
"Ind2","Blue",3,650,0.235938469932713
"Ind3","Blue",3,650,-0.227022484504143
"Ind4","Blue",3,650,5.84577986948189
"Ind5","Blue",3,650,7.09092122481941
"Ind1","White",1,655,97.9020489910538
"Ind2","White",1,655,88.4598824519616
"Ind3","White",1,655,58.642496443275
"Ind4","White",1,655,88.335283254495
"Ind5","White",1,655,88.8771338051016
"Ind1","Black",1,655,14.4324554346354
"Ind2","Black",1,655,16.2834549840961
"Ind3","Black",1,655,10.3868663830765
"Ind4","Black",1,655,8.57118041280594
"Ind5","Black",1,655,10.7481271622281
"Ind1","Orange",1,655,86.500940395404
"Ind2","Orange",1,655,75.748924003398
"Ind3","Orange",1,655,62.6892782242513
"Ind4","Orange",1,655,70.4906482563909
"Ind5","Orange",1,655,85.3682000924876
"Ind1","Blue",1,655,2.55939401429049
"Ind2","Blue",1,655,-2.34953028283198
"Ind3","Blue",1,655,0.454673931396097
"Ind4","Blue",1,655,7.91136932324354
"Ind5","Blue",1,655,0.903011426643864
"Ind1","White",2,655,95.0103291113232
"Ind2","White",2,655,87.6029743330335
"Ind3","White",2,655,58.5161418522484
"Ind4","White",2,655,89.4710612288287
"Ind5","White",2,655,88.6218747952559
"Ind1","Black",2,655,16.7013545933613
"Ind2","Black",2,655,15.2368539152902
"Ind3","Black",2,655,5.7746026590487
"Ind4","Black",2,655,8.75879712809736
"Ind5","Black",2,655,13.0961737377262
"Ind1","Orange",2,655,86.654366877541
"Ind2","Orange",2,655,70.5912810565798
"Ind3","Orange",2,655,63.256940627456
"Ind4","Orange",2,655,72.6683789190945
"Ind5","Orange",2,655,81.7110890238294
"Ind1","Blue",2,655,6.29857548706205
"Ind2","Blue",2,655,-2.14079048315527
